URL,HasAt,URLLen,URLDepth,Redirection,domainType,ShortURL,OddChar,Prefix/Suffix,numPer,HasIP,Web_Traffic,DomainAge,iFrame,mouseOver,rightClick,Forwarding,Label
http://maybank2u.com.my/mbb_info/m2u/public/payeeList.do?chCatId=/mbb/Personal/ACC-Accounts&programId=ACC06-BillPayment&cntTypeId=0&cntKey=ACC06.07,0,1,8,0,0,0,25,0,1,0,1,0,1,1,1,1,0
http://stikivk1337.000webhostapp.com/,0,0,2,0,0,0,6,0,0,0,1,0,1,1,1,1,1
http://ap.org/Content/Press-Release/2013/AP-unveils-extensive-upgrade-of-ENPS-broadcast-software,0,1,5,0,0,0,16,0,0,0,1,0,1,1,1,1,0
https://printerparts.co.ke/mxfkvn/bankofamerica/login.php,0,1,4,0,1,0,9,0,0,0,1,1,1,1,1,1,1
http://babal.net/books/view/1184/200-%D8%B3%D8%A4%D8%A7%D9%84-%D9%88%D8%AC%D9%88%D8%A7%D8%A8-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D8%AF%D8%A9,0,1,5,0,0,0,48,0,0,0,1,1,1,1,1,1,0
https://livenmitac-my.sharepoint.com/personal/hannah-daly_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=IA5UzzOn3iViKU4F3pXemYHHABfWkPDjiRPFTFEaR%2fk%3d&docid=1_169208e425ed84fea9fd294a6886d67e9&wdFormId=%7B06255F86%2D4BF9%2D4EE8%2DBD7E%2DFEF81913A79B%7D&action=formsubmit,0,1,6,0,1,1,35,1,0,0,1,1,1,1,1,1,1
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/growth+hacking,0,1,7,1,0,1,20,0,0,0,1,1,1,1,1,1,0
http://mocktails.co.in/case,0,0,2,0,0,0,6,0,0,0,1,1,1,1,1,1,1
http://kenh14.vn/kham-pha/cac-phan-xa-tu-nhien-chang-ai-hieu-cua-con-nguoi-2015012510194381.chn,0,1,3,0,0,0,19,0,0,0,1,1,1,1,1,1,0
https://abdullahnetwork.com/wp-content/themes/foxuhost/service,0,1,5,0,1,0,9,0,0,0,1,1,1,1,1,1,1
http://venturebeat.com/2013/03/21/playhaven-on-fired-sex-joke-developer-it-wasnt-just-one-issue/,0,1,6,0,0,1,19,0,0,0,1,1,1,1,1,1,0
https://westchanger.com/,0,0,2,0,1,0,5,0,0,0,1,1,1,1,1,1,1
http://interpark.com/displaycorner/FreeMarket.do?_method=itemAreaList&area1=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C&area2=%EC%82%AC%ED%95%98%EA%B5%AC&area3=%EC%9E%A5%EB%A6%BC%EB%8F%99,0,1,3,0,0,0,49,0,0,0,1,0,1,1,1,1,0
http://amigosdonero.com.br/cctvprojectview/nD/index.php,0,1,4,0,0,0,9,0,0,0,1,1,1,1,1,1,1
http://correios.com.br/para-sua-empresa/exportacao-e-importacao/perguntas-frequentes/gerais,0,1,5,0,0,0,14,0,0,0,1,1,1,1,1,1,0
https://docs.google.com/forms/d/e/1FAIpQLSdeFq9JFITlsN0QSoGjTuNoNyv2Htj9mQaQWbVvZVJzKgLBCg/viewform,0,1,6,0,1,0,10,0,0,0,1,1,1,1,1,1,1
http://censor.net.ua/resonance/335554/reportaj_iz_prigranichya_s_krymom_kto_i_pochemu_stoit_na_straje_ukrainy,0,1,4,0,0,0,19,0,0,0,1,1,1,1,1,1,0
https://spidernetworkict.com/fonts/update/Net/cf011ff8d8380280133bce806e0f7bb1,0,1,5,0,1,1,8,0,0,0,1,1,1,1,1,1,1
http://torcache.net/torrent/F0658AD2B6D82C18005CABEB40FC266B20FBF165.torrent?title=[kickass.to]cinquanta.sfumature.di.grigio.2015.italian.md.dual.1080p.r6.webrip.x264.team,0,1,3,0,0,0,24,0,1,0,1,1,1,1,1,1,0
http://bravodigital.cloud/wordpress/wp-includes/ID3/_newzoneacretistiquebonbonkarton/reply/cs/customer_center/631/signin,0,1,10,0,0,0,16,0,0,0,1,0,1,1,1,1,1
http://tobogo.net/cdsb/board.php?board=funnyvideo&bm=view&no=11580&category=&auth=&page=1&search=&keyword=&recom=,0,1,3,0,0,0,25,0,0,0,1,1,1,1,1,1,0
https://loto041219.blogspot.com/,0,0,2,0,1,1,6,0,0,0,1,1,1,1,1,1,1
http://motthegioi.vn/tuong-tinh-bao-chien-luoc-pham-xuan-an/ky-6-cia-co-cong-nghe-ky-thuat-nhung-ho-khong-gioi-du-doan-186540.html,0,1,3,0,0,0,28,0,0,0,1,1,1,1,1,1,0
http://www.aomrottami.it/Wetransfer/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&amp;fid.18InboxLight.aspxn.1774256418&amp;fid.1r245964252813InboxLight94552_Product-email&amp;email=office@cadis.bg,1,1,3,0,0,0,27,0,1,0,1,0,1,1,1,1,1
http://olx.in/hi/item/3-bhk-new-double-storied-house-for-rent-in-thachottukavu-8500-IDWjzdj.html,0,1,4,0,0,0,19,0,0,0,1,0,1,1,1,1,0
http://bit.ly/PayPal_Signin,0,0,2,0,0,1,6,0,0,0,1,0,1,1,1,1,1
http://clien.net/cs2/bbs/register.php?url=%2Fcs2%2Fbbs%2Fboard.php%3Fbo_table%3Dcm_gym,0,1,4,0,0,0,18,0,0,0,1,1,1,1,1,1,0
http://ducks.pt/language/bend_.html,0,0,3,0,0,0,8,0,0,0,1,1,1,1,1,1,1
http://otomoto.pl/oferta/liebherr-902-sprowadzona-z-niemiec-koparka-z-niemiec-ID6y53GH.html,0,1,3,0,0,0,15,0,0,0,1,1,1,1,1,1,0
http://three.gb-uk.co.uk/account/details2.php?&amp;sessionid=897694fc5b08136d78b490859d80464f&amp;securessl=true,0,1,3,0,0,0,17,1,1,0,1,1,1,1,1,1,1
http://stackoverflow.com/questions/483193/how-can-i-list-all-foreign-keys-referencing-a-given-table-in-sql-server,0,1,4,0,0,0,20,0,0,0,1,0,1,1,1,1,0
https://paypal.paypai1.top/,0,0,2,0,1,0,6,0,0,0,1,1,1,1,1,1,1
http://bdnews24.com/entertainment/2015/04/25/nicole-kidman-set-for-london-stage-return-in-photograph-51,0,1,6,0,0,0,18,0,0,0,1,0,1,1,1,1,0
https://www.nicolacirilli.it/ov?redacted@redacted.tld,1,0,2,0,1,0,9,0,0,0,1,0,1,1,1,1,1
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=153&category=&auth=&page=1&search=&keyword=&recom=,0,1,3,0,0,0,25,0,0,0,1,1,1,1,1,1,0
https://agikurier.org/oplata42/millenium/bank,0,0,4,0,1,0,7,0,0,0,1,0,1,1,1,1,1
http://fazenda.gov.br/divulgacao/agenda/2013/dezembro/quinta-feira-12-de-dezembro-de-2013/?searchterm=ministro,0,1,7,0,0,0,19,0,0,0,1,1,1,1,1,1,0
https://forms.gle/jTEfdwXoA8tqPaig6,0,0,2,0,1,0,5,0,0,0,1,1,1,1,1,1,1
http://bigcinema.tv/tag/%D0%A5%D0%B0%D1%80%D1%83%20%D0%9A%D1%83%D1%80%D0%BE%D0%BA%D0%B8,0,1,3,0,0,0,27,0,0,0,1,1,1,1,1,1,0
http://savageconquest.com/mailbox_upgrade/index.php?email=,0,1,3,0,0,1,10,0,0,0,1,0,1,1,1,1,1
http://abc.go.com/shows/the-bachelorette/video/britt-nilsson-season-19-bachelor-highlights/VDKA0_p0u3ixdj,0,1,6,0,0,0,17,0,0,0,1,0,1,1,1,1,0
https://31jan.page.link/naxz?code=fUxU4sR,0,0,2,0,1,0,8,0,0,0,1,1,1,1,1,1,1
http://hdfcbank.com/sme/accounts-and-deposits/current-accounts/plus-current-account,0,1,5,0,0,0,13,0,0,0,1,0,1,1,1,1,0
http://www.deskjump.ml/001/nsw/data/UntitledNotebook1.html,0,1,5,0,0,0,10,0,0,0,1,1,1,1,1,1,1
http://babal.net/women/view/2045/%D8%A7%D9%84%D8%A8%D8%B5%D9%84-%D8%B3%D8%B1-%D9%83%D8%AB%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B4%D8%B9%D8%B1-%D9%88%D9%84%D9%85%D8%B9%D8%A7%D9%86%D9%87,0,1,5,0,0,0,60,0,0,0,1,1,1,1,1,1,0
https://www.123formbuilder.com/form-4850478/,0,0,3,0,1,0,8,0,0,0,1,0,1,1,1,1,1
http://olx.co.id/i2/hobi-olahraga/buku-majalah/buku-sekolah/hobi-olahraga/buku-majalah/buku-sekolah,0,1,8,0,0,1,18,0,0,0,1,1,1,1,1,1,0
http://mail.stichtingarkadamethode.nl/~u43730p39181/pki-validation,0,1,3,0,0,0,9,0,0,0,1,1,1,1,1,1,1
http://censor.net.ua/video_news/335479/v_ukraine_prohodyat_meropriyatiya_posvyaschennye_9_maya_pryamaya_translyatsiya,0,1,4,0,0,0,17,0,0,0,1,1,1,1,1,1,0
http://12stepcds.com/pp/customer_center/customer-IDPP00C483/myaccount/settings,0,1,6,0,0,0,11,0,0,0,1,0,1,1,1,1,1
https://medium.com/dan-sanchez/the-fat-blue-line-and-the-other-broken-window-fallacy-89558534d449?source=latest,0,1,3,0,1,0,19,0,0,0,1,0,1,1,1,1,0
http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&id=5933dfec9b5af168fb168f6bca958b635933dfec9b5af168fb168f6bca958b63&session=5933dfec9b5af168fb168f6bca958b635933dfec9b5af168fb168f6bca958b63,0,1,5,0,0,0,20,1,0,0,1,0,1,1,1,1,1
http://kenh14.vn/sport/dung-bien-tuan-anh-thanh-cong-phuong-thu-hai-20150406124736409.chn,0,1,3,0,0,0,16,0,0,0,1,1,1,1,1,1,0
https://www.agri72.fr/V4/ajax/.check/becc1dd370c40fc36d97ac749acceaa3/secureaccount.php?country.x=GB&amp;locale.x=en_GB&amp;customer.x=ID-PA$1$57rBQkXx$VHibD4L3Vr3TfNFFfDRQ/1&amp;safety=PZV8T4dNEIdf8Cc99SpbcKo3egb9XFjenD513b402UOa2eiWAcaBaM1ruG7xm6k4y0w9f1dcQhfs111YHlaJ7t0vRzL6q1/css/PayPalSansBig-Light.woff,0,1,9,0,1,0,36,0,1,0,1,0,1,1,1,1,1
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FA-Tutorial-How-to-Make-Homemade-Napkins-Using-Terrycloth&text=A+Tutorial%3A+How+to+Make+Homemade+Napkins+Using+Terrycloth,0,1,2,0,1,0,32,0,0,0,1,0,1,1,1,1,0
http://cwmrc.org/sm1/sun1/,0,0,4,0,0,0,7,0,0,0,1,1,1,1,1,1,1
http://kenh14.vn/musik/ho-quynh-huong-he-lo-thong-tin-ve-liveshow-khung-20150121031134845.chn,0,1,3,0,0,0,17,0,0,0,1,1,1,1,1,1,0
http://53.com-id3105365.thoughtoholics.net/en/signin.php?sslchannel=true,0,1,3,0,0,0,12,1,1,0,1,1,1,1,1,1,1
http://himado.in/?keyword=%E3%82%B5%E3%83%83%E3%82%AB%E3%83%BC%0D%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8,0,1,2,0,0,0,32,0,0,0,1,1,1,1,1,1,0
http://marketbarkodsistemi.net/madmin/assets/has/eim.htm,0,1,5,0,0,0,9,0,0,0,1,0,1,1,1,1,1
http://bleacherreport.com/articles/2457452-fantasy-football-rankings-2015-early-breakdown-of-the-top-25-qbs,0,1,3,0,0,1,17,0,0,0,1,1,1,1,1,1,0
http://andrealichtenstein.de/Anna/Main.htm,0,0,3,0,0,0,7,0,0,0,1,1,1,1,1,1,1
http://depositphotos.com/login.html?url=%2F71425815%2Fstock-photo-man-participating-in-bicycle-retro.html,0,1,2,0,0,0,17,0,0,0,1,0,1,1,1,1,0
http://bt-alert.com/,0,0,2,0,0,1,6,1,0,0,1,1,1,1,1,1,1
http://ecnavi.jp/redirect/?url=http://ad-3883.affit.jp/c.ts/2zv.d/-/1g.html?mu=%user_id%,0,1,9,1,0,0,27,0,1,0,1,0,1,1,1,1,0
http://hotelpousadadasaraucarias.com.br/dating/Ourtime/ourtime.html,0,1,4,0,0,0,9,0,0,0,1,1,1,1,1,1,1
http://abcnews.go.com/Nightline/video/nightline-051215-amtrak-train-derails-philadelphia-30998644,0,1,4,0,0,0,14,0,0,0,1,0,1,1,1,1,0
https://www.politikesgeuseis.gr/cricl/oauth/site/service/demp.php?email=orenwakes@prepaidlegal.com,1,1,6,0,1,0,15,0,1,0,1,1,1,1,1,1,1
http://extratorrent.cc/torrent_download/4189976/BigNaturals+-+Ashley+Adams+%28Boobs+On+You%29+NEW+13+May+2015.torrent,0,1,4,0,0,0,22,0,0,0,1,0,1,1,1,1,0
http://swallowthisbitchpics.com/jpg/www.global.visa.com/myca/oce/emea/action/request_type=un_Activation/visa.html,0,1,9,0,0,0,19,0,1,0,1,1,1,1,1,1,1
http://kenh14.vn/fashion/ha-ho-dung-ao-somi-trai-tim-voi-ba-becks-va-yoon-eun-hye-20130910103624661.chn,0,1,3,0,0,0,21,0,0,0,1,1,1,1,1,1,0
http://www.entraegypt.com/js/,0,0,3,0,0,1,7,0,0,0,1,0,1,1,1,1,1
http://codecanyon.net/search?date=this-month&length_max=&length_min=&platform=MySQL&price_max=&price_min=&rating_min=&sales=&sort=sales&term=&utf8=%E2%9C%93&view=list,0,1,2,0,0,0,38,0,0,0,1,1,1,1,1,1,0
